1717442656.956,519698.023514,4450473.884021,0,-2.53,-0.01,0,2024,12,6,6,7,26,650,40.188399,117.231309,75.02
1717442657.006,519698.023588,4450473.88386,0,-2.53,-0.01,0,2024,12,6,6,7,26,700,40.188399,117.231309,75.02
1717442657.056,519698.023511,4450473.88404,0,-2.53,-0.01,0,2024,12,6,6,7,26,750,40.188399,117.231309,75.02
1717442657.106,519698.023591,4450473.883868,0,-2.53,-0.01,0,2024,12,6,6,7,26,800,40.188399,117.231309,75.02
1717442657.156,519698.023518,4450473.884,0,-2.53,-0.01,0,2024,12,6,6,7,26,850,40.188399,117.231309,75.02
1717442657.206,519698.023594,4450473.883829,0,-2.53,-0.01,0,2024,12,6,6,7,26,900,40.188399,117.231309,75.02
1717442657.256,519698.02351,4450473.884,0,-2.53,-0.01,0,2024,12,6,6,7,26,950,40.188399,117.231309,75.02
1717442657.306,519698.02359,4450473.883825,0,-2.53,-0.01,0,2024,12,6,6,7,27,0,40.188399,117.231309,75.02
1717442657.356,519698.023492,4450473.883991,0,-2.53,-0.01,0,2024,12,6,6,7,27,50,40.188399,117.231309,75.02
1717442657.406,519698.023578,4450473.883821,0,-2.53,-0.01,0,2024,12,6,6,7,27,100,40.188399,117.231309,75.02
1717442657.456,519698.023487,4450473.88395,0,-2.53,-0.01,0,2024,12,6,6,7,27,150,40.188399,117.231309,75.02
1717442657.506,519698.023577,4450473.88378,0,-2.53,-0.01,0,2024,12,6,6,7,27,200,40.188399,117.231309,75.02
1717442657.556,519698.023499,4450473.883931,0,-2.53,-0.01,0,2024,12,6,6,7,27,250,40.188399,117.231309,75.02
1717442657.606,519698.01982,4450473.875636,0,-2.53,-0.01,0,2024,12,6,6,7,27,300,40.188399,117.231309,75.01
1717442657.656,519698.01973,4450473.875772,0,-2.53,-0.01,0,2024,12,6,6,7,27,350,40.188399,117.231309,75.01
1717442657.706,519698.019809,4450473.875619,0,-2.53,-0.01,0,2024,12,6,6,7,27,400,40.188399,117.231309,75.01
1717442657.756,519698.019738,4450473.875758,0,-2.53,-0.01,0,2024,12,6,6,7,27,450,40.188399,117.231309,75.01
1717442657.806,519698.019812,4450473.875614,0,-2.53,-0.01,0,2024,12,6,6,7,27,500,40.188399,117.231309,75.01
1717442657.856,519698.019724,4450473.875765,0,-2.53,-0.01,0,2024,12,6,6,7,27,550,40.188399,117.231309,75.01
1717442657.906,519698.019818,4450473.875614,0,-2.53,-0.01,0,2024,12,6,6,7,27,600,40.188399,117.231309,75.01
1717442657.956,519698.019726,4450473.875737,0,-2.53,-0.01,0,2024,12,6,6,7,27,650,40.188399,117.231309,75.01
1717442658.006,519698.01982,4450473.87559,0,-2.53,-0.01,0,2024,12,6,6,7,27,700,40.188399,117.231309,75.01
1717442658.056,519698.019733,4450473.875758,0,-2.53,-0.01,0,2024,12,6,6,7,27,750,40.188399,117.231309,75.01
1717442658.106,519698.019823,4450473.875612,0,-2.53,-0.01,0,2024,12,6,6,7,27,800,40.188399,117.231309,75.01
1717442658.156,519698.019725,4450473.875747,0,-2.53,-0.01,0,2024,12,6,6,7,27,850,40.188399,117.231309,75.01
1717442658.206,519698.016007,4450473.867497,0,-2.53,-0.01,0,2024,12,6,6,7,27,900,40.188399,117.231309,75.01
1717442658.256,519698.015919,4450473.867615,0,-2.53,-0.01,0,2024,12,6,6,7,27,950,40.188399,117.231309,75.01
1717442658.306,519698.015997,4450473.867471,0,-2.53,-0.01,0,2024,12,6,6,7,28,0,40.188399,117.231309,75.01
1717442658.356,519698.015912,4450473.867626,0,-2.53,-0.01,0,2024,12,6,6,7,28,50,40.188399,117.231309,75.01
1717442658.406,519698.015997,4450473.867492,0,-2.53,-0.01,0,2024,12,6,6,7,28,100,40.188399,117.231309,75.01
1717442658.456,519698.015888,4450473.867618,0,-2.53,-0.01,0,2024,12,6,6,7,28,150,40.188399,117.231309,75.01
1717442658.506,519698.015969,4450473.867486,0,-2.53,-0.01,0,2024,12,6,6,7,28,200,40.188399,117.231309,75.01
1717442658.556,519698.015886,4450473.867631,0,-2.53,-0.01,0,2024,12,6,6,7,28,250,40.188399,117.231309,75.01
1717442658.606,519698.015964,4450473.867488,0,-2.53,-0.01,0,2024,12,6,6,7,28,300,40.188399,117.231309,75.01
1717442658.656,519698.015895,4450473.86766,0,-2.53,-0.01,0,2024,12,6,6,7,28,350,40.188399,117.231309,75.01
1717442658.706,519698.015972,4450473.867506,0,-2.53,-0.01,0,2024,12,6,6,7,28,400,40.188399,117.231309,75.01
1717442658.756,519698.015881,4450473.867667,0,-2.53,-0.01,0,2024,12,6,6,7,28,450,40.188399,117.231309,75.01
1717442658.806,519698.012149,4450473.859437,0,-2.53,-0.01,0,2024,12,6,6,7,28,500,40.188399,117.231309,75
1717442658.856,519698.012075,4450473.859611,0,-2.53,-0.01,0,2024,12,6,6,7,28,550,40.188399,117.231309,75
1717442658.906,519698.012149,4450473.859455,0,-2.53,-0.01,0,2024,12,6,6,7,28,600,40.188399,117.231309,75
1717442658.956,519698.012084,4450473.859616,0,-2.53,-0.01,0,2024,12,6,6,7,28,650,40.188399,117.231309,75
1717442659.006,519698.012136,4450473.859449,0,-2.53,-0.01,0,2024,12,6,6,7,28,700,40.188399,117.231309,75
1717442659.056,519698.012068,4450473.859608,0,-2.53,-0.01,0,2024,12,6,6,7,28,750,40.188399,117.231309,75
1717442659.106,519698.012132,4450473.859423,0,-2.53,-0.01,0,2024,12,6,6,7,28,800,40.188399,117.231309,75
1717442659.156,519698.012076,4450473.859623,0,-2.53,-0.01,0,2024,12,6,6,7,28,850,40.188399,117.231309,75
1717442659.206,519698.012129,4450473.859421,0,-2.53,-0.01,0,2024,12,6,6,7,28,900,40.188399,117.231309,75
1717442659.256,519698.01205,4450473.859642,0,-2.53,-0.01,0,2024,12,6,6,7,28,950,40.188399,117.231309,75
1717442659.306,519698.012122,4450473.859428,0,-2.53,-0.01,0,2024,12,6,6,7,29,0,40.188399,117.231309,75
1717442659.356,519698.012055,4450473.859644,0,-2.53,-0.01,0,2024,12,6,6,7,29,50,40.188399,117.231309,75
1717442659.406,519698.008229,4450473.851371,0,-2.53,-0.01,0,2024,12,6,6,7,29,100,40.188399,117.231309,75
1717442659.456,519698.008169,4450473.851618,0,-2.53,-0.01,0,2024,12,6,6,7,29,150,40.188399,117.231309,75
1717442659.506,519698.008228,4450473.851391,0,-2.53,-0.01,0,2024,12,6,6,7,29,200,40.188399,117.231309,75
1717442659.556,519698.008153,4450473.851632,0,-2.53,-0.01,0,2024,12,6,6,7,29,250,40.188399,117.231309,75
1717442659.606,519698.008216,4450473.851415,0,-2.53,-0.01,0,2024,12,6,6,7,29,300,40.188399,117.231309,75
1717442659.656,519698.008152,4450473.851622,0,-2.53,-0.01,0,2024,12,6,6,7,29,350,40.188399,117.231309,75
1717442659.706,519698.00821,4450473.851396,0,-2.53,-0.01,0,2024,12,6,6,7,29,400,40.188399,117.231309,75
1717442659.756,519698.008155,4450473.851585,0,-2.53,-0.01,0,2024,12,6,6,7,29,450,40.188399,117.231309,75
1717442659.806,519698.008217,4450473.851356,0,-2.53,-0.01,0,2024,12,6,6,7,29,500,40.188399,117.231309,75
1717442659.856,519698.008157,4450473.851582,0,-2.53,-0.01,0,2024,12,6,6,7,29,550,40.188399,117.231309,75
1717442659.906,519698.008215,4450473.851358,0,-2.53,-0.01,0,2024,12,6,6,7,29,600,40.188399,117.231309,75
1717442659.956,519698.008165,4450473.851577,0,-2.53,-0.01,0,2024,12,6,6,7,29,650,40.188399,117.231309,75
1717442660.006,519698.008211,4450473.851359,0,-2.53,-0.01,0,2024,12,6,6,7,29,700,40.188399,117.231309,75
1717442660.056,519698.00815,4450473.851567,0,-2.53,-0.01,0,2024,12,6,6,7,29,750,40.188399,117.231309,75
1717442660.106,519698.008208,4450473.851344,0,-2.53,-0.01,0,2024,12,6,6,7,29,800,40.188399,117.231309,75
1717442660.156,519698.008144,4450473.851577,0,-2.53,-0.01,0,2024,12,6,6,7,29,850,40.188399,117.231309,75
1717442660.206,519698.00422,4450473.843261,0,-2.53,-0.01,0,2024,12,6,6,7,29,900,40.188399,117.231309,74.99
1717442660.256,519698.004171,4450473.843481,0,-2.53,-0.01,0,2024,12,6,6,7,29,950,40.188399,117.231309,74.99
1717442660.306,519698.004232,4450473.843253,0,-2.53,-0.01,0,2024,12,6,6,7,30,0,40.188399,117.231309,74.99
1717442660.356,519698.004175,4450473.843479,0,-2.53,-0.01,0,2024,12,6,6,7,30,50,40.188399,117.231309,74.99
1717442660.406,519698.004238,4450473.843257,0,-2.53,-0.01,0,2024,12,6,6,7,30,100,40.188399,117.231309,74.99
1717442660.456,519698.004131,4450473.843419,0,-2.53,-0.01,0,2024,12,6,6,7,30,150,40.188399,117.231309,74.99
1717442660.506,519698.004199,4450473.843195,0,-2.53,-0.01,0,2024,12,6,6,7,30,200,40.188399,117.231309,74.99
1717442660.556,519698.004133,4450473.843427,0,-2.53,-0.01,0,2024,12,6,6,7,30,250,40.188399,117.231309,74.99
1717442660.606,519698.004204,4450473.843197,0,-2.53,-0.01,0,2024,12,6,6,7,30,300,40.188399,117.231309,74.99
1717442660.656,519698.004119,4450473.843409,0,-2.53,-0.01,0,2024,12,6,6,7,30,350,40.188399,117.231309,74.99
1717442660.706,519698.004192,4450473.843185,0,-2.53,-0.01,0,2024,12,6,6,7,30,400,40.188399,117.231309,74.99
1717442660.756,519698.004107,4450473.843374,0,-2.53,-0.01,0,2024,12,6,6,7,30,450,40.188399,117.231309,74.99
1717442660.806,519698.000217,4450473.835182,0,-2.53,-0.01,0,2024,12,6,6,7,30,500,40.188399,117.231309,74.99
1717442660.856,519698.000147,4450473.835391,0,-2.53,-0.01,0,2024,12,6,6,7,30,550,40.188399,117.231309,74.99
1717442660.906,519698.000211,4450473.835167,0,-2.53,-0.01,0,2024,12,6,6,7,30,600,40.188399,117.231309,74.99
1717442660.956,519698.000145,4450473.835343,0,-2.53,-0.01,0,2024,12,6,6,7,30,650,40.188399,117.231309,74.99
1717442661.006,519698.000193,4450473.835112,0,-2.53,-0.01,0,2024,12,6,6,7,30,700,40.188399,117.231309,74.99
1717442661.056,519698.000146,4450473.835351,0,-2.53,-0.01,0,2024,12,6,6,7,30,750,40.188399,117.231309,74.99
1717442661.106,519698.0002,4450473.835128,0,-2.53,-0.01,0,2024,12,6,6,7,30,800,40.188399,117.231309,74.99
1717442661.156,519698.000147,4450473.835331,0,-2.53,-0.01,0,2024,12,6,6,7,30,850,40.188399,117.231309,74.99
1717442661.206,519698.000197,4450473.835106,0,-2.53,-0.01,0,2024,12,6,6,7,30,900,40.188399,117.231309,74.99
1717442661.256,519698.000145,4450473.835345,0,-2.53,-0.01,0,2024,12,6,6,7,30,950,40.188399,117.231309,74.99
1717442661.306,519698.0002,4450473.835118,0,-2.53,-0.01,0,2024,12,6,6,7,31,0,40.188399,117.231309,74.99
1717442661.356,519698.000137,4450473.835347,0,-2.53,-0.01,0,2024,12,6,6,7,31,50,40.188399,117.231309,74.99
1717442661.406,519698.000186,4450473.835129,0,-2.53,-0.01,0,2024,12,6,6,7,31,100,40.188399,117.231309,74.99
1717442661.456,519698.000145,4450473.835335,0,-2.53,-0.01,0,2024,12,6,6,7,31,150,40.188399,117.231309,74.99
1717442661.506,519698.000195,4450473.835112,0,-2.53,-0.01,0,2024,12,6,6,7,31,200,40.188399,117.231309,74.99
1717442661.556,519698.000131,4450473.835313,0,-2.53,-0.01,0,2024,12,6,6,7,31,250,40.188399,117.231309,74.99
1717442661.606,519697.996233,4450473.827144,0,-2.53,-0.01,0,2024,12,6,6,7,31,300,40.188399,117.231309,74.98
1717442661.656,519697.996168,4450473.827392,0,-2.53,-0.01,0,2024,12,6,6,7,31,350,40.188399,117.231309,74.98
1717442661.706,519697.996239,4450473.827147,0,-2.53,-0.01,0,2024,12,6,6,7,31,400,40.188399,117.231309,74.98
1717442661.756,519697.996164,4450473.827392,0,-2.53,-0.01,0,2024,12,6,6,7,31,450,40.188399,117.231309,74.98
1717442661.806,519697.99623,4450473.827138,0,-2.53,-0.01,0,2024,12,6,6,7,31,500,40.188399,117.231309,74.98
1717442661.856,519697.996162,4450473.82738,0,-2.53,-0.01,0,2024,12,6,6,7,31,550,40.188399,117.231309,74.98
1717442661.906,519697.99622,4450473.827127,0,-2.53,-0.01,0,2024,12,6,6,7,31,600,40.188399,117.231309,74.98
1717442661.956,519697.996149,4450473.827365,0,-2.53,-0.01,0,2024,12,6,6,7,31,650,40.188399,117.231309,74.98
1717442662.006,519697.996214,4450473.827106,0,-2.53,-0.01,0,2024,12,6,6,7,31,700,40.188399,117.231309,74.98
1717442662.056,519697.996146,4450473.827331,0,-2.53,-0.01,0,2024,12,6,6,7,31,750,40.188399,117.231309,74.98
1717442662.106,519697.996215,4450473.827085,0,-2.53,-0.01,0,2024,12,6,6,7,31,800,40.188399,117.231309,74.98
1717442662.156,519697.996156,4450473.827319,0,-2.53,-0.01,0,2024,12,6,6,7,31,850,40.188399,117.231309,74.98
1717442662.206,519697.992347,4450473.819205,0,-2.53,-0.01,0,2024,12,6,6,7,31,900,40.188399,117.231309,74.98
1717442662.256,519697.992286,4450473.819451,0,-2.53,-0.01,0,2024,12,6,6,7,31,950,40.188399,117.231309,74.98
1717442662.306,519697.992348,4450473.819188,0,-2.53,-0.01,0,2024,12,6,6,7,32,0,40.188399,117.231309,74.98
1717442662.356,519697.992294,4450473.819412,0,-2.53,-0.01,0,2024,12,6,6,7,32,50,40.188399,117.231309,74.98
1717442662.406,519697.992357,4450473.819153,0,-2.53,-0.01,0,2024,12,6,6,7,32,100,40.188399,117.231309,74.98
1717442662.456,519697.992265,4450473.819381,0,-2.53,-0.01,0,2024,12,6,6,7,32,150,40.188399,117.231309,74.98
1717442662.506,519697.992333,4450473.819129,0,-2.53,-0.01,0,2024,12,6,6,7,32,200,40.188399,117.231309,74.98
1717442662.557,519697.992267,4450473.81937,0,-2.53,-0.01,0,2024,12,6,6,7,32,250,40.188399,117.231309,74.98
1717442662.606,519697.992324,4450473.819109,0,-2.53,-0.01,0,2024,12,6,6,7,32,300,40.188399,117.231309,74.98
1717442662.656,519697.992259,4450473.819354,0,-2.53,-0.01,0,2024,12,6,6,7,32,350,40.188399,117.231309,74.98
1717442662.706,519697.992313,4450473.819079,0,-2.53,-0.01,0,2024,12,6,6,7,32,400,40.188399,117.231309,74.98
1717442662.756,519697.992268,4450473.819381,0,-2.53,-0.01,0,2024,12,6,6,7,32,450,40.188399,117.231309,74.98
1717442662.806,519697.992314,4450473.819096,0,-2.53,-0.01,0,2024,12,6,6,7,32,500,40.188399,117.231309,74.98
1717442662.856,519697.992255,4450473.819377,0,-2.53,-0.01,0,2024,12,6,6,7,32,550,40.188399,117.231309,74.98
1717442662.906,519697.992303,4450473.819095,0,-2.53,-0.01,0,2024,12,6,6,7,32,600,40.188399,117.231309,74.98
1717442662.956,519697.992254,4450473.819368,0,-2.53,-0.01,0,2024,12,6,6,7,32,650,40.188399,117.231309,74.98
1717442663.006,519697.988515,4450473.8112,0,-2.53,-0.01,0,2024,12,6,6,7,32,700,40.188399,117.231309,74.97
1717442663.056,519697.988483,4450473.811486,0,-2.53,-0.01,0,2024,12,6,6,7,32,750,40.188399,117.231309,74.97
1717442663.106,519697.988523,4450473.811192,0,-2.53,-0.01,0,2024,12,6,6,7,32,800,40.188399,117.231309,74.97
1717442663.156,519697.988484,4450473.811482,0,-2.53,-0.01,0,2024,12,6,6,7,32,850,40.188399,117.231309,74.97
1717442663.206,519697.988527,4450473.811196,0,-2.53,-0.01,0,2024,12,6,6,7,32,900,40.188399,117.231309,74.97
1717442663.256,519697.98847,4450473.811503,0,-2.53,-0.01,0,2024,12,6,6,7,32,950,40.188399,117.231309,74.97
1717442663.306,519697.988521,4450473.811208,0,-2.53,-0.01,0,2024,12,6,6,7,33,0,40.188399,117.231309,74.97
1717442663.356,519697.988486,4450473.811489,0,-2.53,-0.01,0,2024,12,6,6,7,33,50,40.188399,117.231309,74.97
1717442663.406,519697.988531,4450473.811201,0,-2.53,-0.01,0,2024,12,6,6,7,33,100,40.188399,117.231309,74.97
1717442663.456,519697.988487,4450473.811488,0,-2.53,-0.01,0,2024,12,6,6,7,33,150,40.188399,117.231309,74.97
1717442663.506,519697.98852,4450473.811199,0,-2.53,-0.01,0,2024,12,6,6,7,33,200,40.188399,117.231309,74.97
1717442663.556,519697.988484,4450473.811498,0,-2.53,-0.01,0,2024,12,6,6,7,33,250,40.188399,117.231309,74.97
1717442663.606,519697.988508,4450473.811217,0,-2.53,-0.01,0,2024,12,6,6,7,33,300,40.188399,117.231309,74.97
1717442663.656,519697.988497,4450473.811503,0,-2.53,-0.01,0,2024,12,6,6,7,33,350,40.188399,117.231309,74.97
1717442663.706,519697.988518,4450473.811222,0,-2.53,-0.01,0,2024,12,6,6,7,33,400,40.188399,117.231309,74.97
1717442663.757,519697.988509,4450473.811499,0,-2.53,-0.01,0,2024,12,6,6,7,33,450,40.188399,117.231309,74.97
1717442663.806,519697.984777,4450473.803342,0,-2.53,-0.01,0,2024,12,6,6,7,33,500,40.188399,117.231309,74.97
1717442663.856,519697.984762,4450473.803604,0,-2.53,-0.01,0,2024,12,6,6,7,33,550,40.188399,117.231309,74.97
1717442663.906,519697.984783,4450473.803315,0,-2.53,-0.01,0,2024,12,6,6,7,33,600,40.188399,117.231309,74.97
1717442663.956,519697.984762,4450473.803576,0,-2.53,-0.01,0,2024,12,6,6,7,33,650,40.188399,117.231309,74.97
1717442664.006,519697.984769,4450473.803285,0,-2.53,-0.01,0,2024,12,6,6,7,33,700,40.188399,117.231309,74.97
1717442664.056,519697.984764,4450473.803577,0,-2.53,-0.01,0,2024,12,6,6,7,33,750,40.188399,117.231309,74.97
1717442664.106,519697.984767,4450473.80328,0,-2.53,-0.01,0,2024,12,6,6,7,33,800,40.188399,117.231309,74.97
1717442664.156,519697.984771,4450473.803541,0,-2.53,-0.01,0,2024,12,6,6,7,33,850,40.188399,117.231309,74.97
1717442664.206,519697.984766,4450473.803238,0,-2.53,-0.01,0,2024,12,6,6,7,33,900,40.188399,117.231309,74.97
1717442664.256,519697.98477,4450473.803545,0,-2.53,-0.01,0,2024,12,6,6,7,33,950,40.188399,117.231309,74.97
1717442664.306,519697.984772,4450473.80324,0,-2.53,-0.01,0,2024,12,6,6,7,34,0,40.188399,117.231309,74.97
1717442664.356,519697.984757,4450473.803518,0,-2.53,-0.01,0,2024,12,6,6,7,34,50,40.188399,117.231309,74.97
1717442664.406,519697.981152,4450473.795388,0,-2.53,-0.01,0,2024,12,6,6,7,34,100,40.188399,117.231309,74.96
1717442664.456,519697.981155,4450473.795679,0,-2.53,-0.01,0,2024,12,6,6,7,34,150,40.188399,117.231309,74.96
1717442664.506,519697.981141,4450473.79536,0,-2.53,-0.01,0,2024,12,6,6,7,34,200,40.188399,117.231309,74.96
1717442664.556,519697.981156,4450473.795665,0,-2.53,-0.01,0,2024,12,6,6,7,34,250,40.188399,117.231309,74.96
1717442664.606,519697.981129,4450473.795334,0,-2.53,-0.01,0,2024,12,6,6,7,34,300,40.188399,117.231309,74.96
1717442664.656,519697.981149,4450473.795679,0,-2.53,-0.01,0,2024,12,6,6,7,34,350,40.188399,117.231309,74.96
1717442664.706,519697.981137,4450473.795335,0,-2.53,-0.01,0,2024,12,6,6,7,34,400,40.188399,117.231309,74.96
1717442664.756,519697.981154,4450473.795676,0,-2.53,-0.01,0,2024,12,6,6,7,34,450,40.188399,117.231309,74.96
1717442664.806,519697.981131,4450473.795336,0,-2.53,-0.01,0,2024,12,6,6,7,34,500,40.188399,117.231309,74.96
1717442664.856,519697.981145,4450473.79568,0,-2.53,-0.01,0,2024,12,6,6,7,34,550,40.188399,117.231309,74.96
1717442664.906,519697.981138,4450473.795331,0,-2.53,-0.01,0,2024,12,6,6,7,34,600,40.188399,117.231309,74.96
1717442664.956,519697.981143,4450473.795664,0,-2.53,-0.01,0,2024,12,6,6,7,34,650,40.188399,117.231309,74.96
1717442665.006,519697.981135,4450473.795315,0,-2.53,-0.01,0,2024,12,6,6,7,34,700,40.188399,117.231309,74.96
1717442665.056,519697.981138,4450473.795641,0,-2.53,-0.01,0,2024,12,6,6,7,34,750,40.188399,117.231309,74.96
1717442665.106,519697.981134,4450473.795274,0,-2.53,-0.01,0,2024,12,6,6,7,34,800,40.188399,117.231309,74.96
1717442665.156,519697.981143,4450473.795633,0,-2.53,-0.01,0,2024,12,6,6,7,34,850,40.188399,117.231309,74.96
1717442665.206,519697.977628,4450473.787509,0,-2.53,-0.01,0,2024,12,6,6,7,34,900,40.188398,117.231309,74.96
1717442665.256,519697.977633,4450473.787894,0,-2.53,-0.01,0,2024,12,6,6,7,34,950,40.188398,117.231309,74.96
1717442665.306,519697.97762,4450473.78749,0,-2.53,-0.01,0,2024,12,6,6,7,35,0,40.188398,117.231309,74.96
1717442665.356,519697.97764,4450473.787861,0,-2.53,-0.01,0,2024,12,6,6,7,35,50,40.188398,117.231309,74.96
1717442665.406,519697.977615,4450473.787463,0,-2.53,-0.01,0,2024,12,6,6,7,35,100,40.188398,117.231309,74.96
1717442665.456,519697.977628,4450473.787857,0,-2.53,-0.01,0,2024,12,6,6,7,35,150,40.188398,117.231309,74.96
1717442665.506,519697.977607,4450473.787466,0,-2.53,-0.01,0,2024,12,6,6,7,35,200,40.188398,117.231309,74.96
1717442665.556,519697.977632,4450473.787814,0,-2.53,-0.01,0,2024,12,6,6,7,35,250,40.188398,117.231309,74.96
1717442665.606,519697.977593,4450473.787417,0,-2.53,-0.01,0,2024,12,6,6,7,35,300,40.188398,117.231309,74.96
1717442665.656,519697.977649,4450473.787814,0,-2.53,-0.01,0,2024,12,6,6,7,35,350,40.188398,117.231309,74.96
1717442665.706,519697.977594,4450473.787415,0,-2.53,-0.01,0,2024,12,6,6,7,35,400,40.188398,117.231309,74.96
1717442665.756,519697.97766,4450473.787829,0,-2.53,-0.01,0,2024,12,6,6,7,35,450,40.188398,117.231309,74.96
1717442665.806,519697.977585,4450473.787426,0,-2.53,-0.01,0,2024,12,6,6,7,35,500,40.188398,117.231309,74.96
1717442665.856,519697.977647,4450473.787834,0,-2.53,-0.01,0,2024,12,6,6,7,35,550,40.188398,117.231309,74.96
1717442665.906,519697.977578,4450473.787425,0,-2.53,-0.01,0,2024,12,6,6,7,35,600,40.188398,117.231309,74.96
1717442665.956,519697.977652,4450473.787797,0,-2.53,-0.01,0,2024,12,6,6,7,35,650,40.188398,117.231309,74.96
1717442666.006,519697.974143,4450473.779602,0,-2.53,-0.01,0,2024,12,6,6,7,35,700,40.188398,117.231309,74.95
1717442666.056,519697.974238,4450473.779973,0,-2.53,-0.01,0,2024,12,6,6,7,35,750,40.188398,117.231309,74.95
1717442666.106,519697.974149,4450473.779564,0,-2.53,-0.01,0,2024,12,6,6,7,35,800,40.188398,117.231309,74.95
1717442666.156,519697.974234,4450473.779942,0,-2.53,-0.01,0,2024,12,6,6,7,35,850,40.188398,117.231309,74.95
1717442666.206,519697.974143,4450473.779536,0,-2.53,-0.01,0,2024,12,6,6,7,35,900,40.188398,117.231309,74.95
1717442666.256,519697.974217,4450473.779934,0,-2.53,-0.01,0,2024,12,6,6,7,35,950,40.188398,117.231309,74.95
1717442666.306,519697.97413,4450473.779527,0,-2.53,-0.01,0,2024,12,6,6,7,36,0,40.188398,117.231309,74.95
1717442666.356,519697.974213,4450473.779886,0,-2.53,-0.01,0,2024,12,6,6,7,36,50,40.188398,117.231309,74.95
1717442666.406,519697.974131,4450473.779479,0,-2.53,-0.01,0,2024,12,6,6,7,36,100,40.188398,117.231309,74.95
1717442666.456,519697.974215,4450473.779898,0,-2.53,-0.01,0,2024,12,6,6,7,36,150,40.188398,117.231309,74.95
1717442666.506,519697.974131,4450473.77951,0,-2.53,-0.01,0,2024,12,6,6,7,36,200,40.188398,117.231309,74.95
1717442666.556,519697.974202,4450473.779889,0,-2.53,-0.01,0,2024,12,6,6,7,36,250,40.188398,117.231309,74.95
1717442666.606,519697.974128,4450473.779512,0,-2.53,-0.01,0,2024,12,6,6,7,36,300,40.188398,117.231309,74.95
1717442666.656,519697.974206,4450473.779864,0,-2.53,-0.01,0,2024,12,6,6,7,36,350,40.188398,117.231309,74.95
1717442666.706,519697.974118,4450473.779497,0,-2.53,-0.01,0,2024,12,6,6,7,36,400,40.188398,117.231309,74.95
1717442666.756,519697.974221,4450473.779886,0,-2.53,-0.01,0,2024,12,6,6,7,36,450,40.188398,117.231309,74.95
1717442666.806,519697.970788,4450473.77178,0,-2.53,-0.01,0,2024,12,6,6,7,36,500,40.188398,117.231309,74.95
1717442666.856,519697.97089,4450473.772116,0,-2.53,-0.01,0,2024,12,6,6,7,36,550,40.188398,117.231309,74.95
1717442666.906,519697.970787,4450473.771762,0,-2.53,-0.01,0,2024,12,6,6,7,36,600,40.188398,117.231309,74.95
1717442666.956,519697.970887,4450473.772118,0,-2.53,-0.01,0,2024,12,6,6,7,36,650,40.188398,117.231309,74.95
1717442667.006,519697.970785,4450473.771784,0,-2.53,-0.01,0,2024,12,6,6,7,36,700,40.188398,117.231309,74.95
1717442667.056,519697.970887,4450473.772132,0,-2.53,-0.01,0,2024,12,6,6,7,36,750,40.188398,117.231309,74.95
